L 159.793754348 111.443589351
L 159.836308026 111.39317437
L 159.87318788 111.342144154
L 159.90439391 111.290498704
L 159.929926117 111.238238018
L 159.949784499 111.185362098
L 159.963969059 111.131870943
L 159.972479794 111.077764552
L 159.975316706 111.023042928

M 169.044647801 105.641399572
L 169.044647801 107.982705387

M 169.043060303 106.589884913
L 169.045897215 106.648041558
L 169.05440795 106.70493356
L 169.06859251 106.760560918
L 169.088450892 106.814923634
L 169.113983099 106.868021706
L 169.145189129 106.919855135
L 169.182068983 106.970423921
L 169.224622661 107.019728063
L 169.272850162 107.067767562
L 169.326751487 107.114542418
L 169.380413629 107.156104833
L 169.434759348 107.193292257
L 169.489788643 107.22610469
L 169.545501515 107.254542131
L 169.601897963 107.278604582
L 169.658977989 107.298292042
L 169.71674159 107.31360451
L 169.775188769 107.324541988
L 169.834319524 107.331104474
L 169.894133856 107.33329197
L 169.970132386 107.330728497
L 170.042952162 107.323038077
L 170.112593186 107.310220711
L 170.179055457 107.292276398
L 170.242338974 107.269205139
L 170.302443739 107.241006933
L 170.35936975 107.207681781
L 170.413117009 107.169229682
L 170.463685514 107.125650637
L 170.511075266 107.076944645
L 170.553287129 107.026290417
L 170.591055638 106.972765099
L 170.624380793 106.91636869
L 170.653262593 106.857101191
L 170.67770104 106.794962601
L 170.697696133 106.72995292
L 170.713247872 106.662072148
L 170.724356257 106.591320286
L 170.731021288 106.517697333
L 170.733242965 106.44120329
L 170.731858693 106.398290755
L 170.727705878 106.355002243
L 170.720784519 106.311337754
L 170.711094616 106.267297286
L 170.69863617 106.222880841
L 170.683409181 106.178088418
L 170.665413647 106.132920018
L 170.64464957 106.087375639
L 170.62111695 106.041455283
L 170.594815785 105.995158949
L 170.566309983 105.949118986
L 170.536847132 105.906018471
L 170.506427231 105.865857404
L 170.47505028 105.828635786
L 170.442716279 105.794353615
L 170.409425229 105.763010894
L 170.375177129 105.73460762
L 170.33997198 105.709143795
L 170.303809781 105.686619418
L 170.266690532 105.66703449
L 170.240320947 105.655994426
L 170.209747296 105.646116473
L 170.174969581 105.637400633
L 170.1359878 105.629846905
L 170.092801954 105.623455289
L 170.045412043 105.618225784
L 169.993818067 105.614158392
L 169.938020026 105.611253112
L 169.87801792 105.609509944
L 169.813811749 105.608928888
L 169.76792541 105.610979668
L 169.721868204 105.617132009
L 169.67564013 105.62738591
L 169.629241188 105.641741371
L 169.582671378 105.660198393
L 169.535930701 105.682756975
L 169.489019156 105.709417117
L 169.441936744 105.74017882
L 169.394683463 105.775042083
L 169.347259316 105.814006907
L 169.301612504 105.855244628
L 169.259691233 105.89692669
L 169.221495501 105.939053092
L 169.187025311 105.981623836
L 169.15628066 106.02463892
L 169.12926155 106.068098344
L 169.10596798 106.112002109
L 169.086399951 106.156350215
L 169.070557462 106.201142662
L 169.058440513 106.24637945
L 169.055519781 106.26181156
L 169.052906495 106.281447767
L 169.050600654 106.305288071
L 169.048602258 106.333332472
L 169.046911308 106.36558097
L 169.045527804 106.402033565
L 169.044451745 106.442690257
L 169.043683131 106.487551045
L 169.043221963 106.53661593
L 169.04306824 106.589884913

M 153.837999961 96.0000000792
L 175.161999907 96.0000000792
L 175.161999907 84.000000039
L 153.837999961 84.000000039
L 153.837999961 96.0000000792

M 154.051240101 94.2239999209
L 169.831000119 94.2239999209
L 169.831000119 85.3439999229
L 154.051240101 85.3439999229
L 154.051240101 94.2239999209

M 169.425843906 87.3239999242
L 174.927435965 87.3239999242
L 174.927435965 84.2279999414
L 169.425843906 84.2279999414
L 169.425843906 87.3239999242

M 162.745842028 90.3272048282
L 162.745842028 88.6934180323

M 162.747429526 89.2864358477
L 162.74428501 89.2328248496
L 162.734851462 89.1806836101
L 162.719128882 89.1300121291
L 162.697117269 89.0808104067
L 162.668816625 89.0330784429
L 162.634226949 88.9868162377
L 162.59334824 88.942023791
L 162.5461805 88.8987011028
L 162.492723727 88.8568481733
L 162.432977922 88.8164650023
L 162.37752159 88.7833451109
L 162.321894337 88.7537115238
L 162.266096164 88.7275642412
L 162.21012707 88.7049032628
L 162.153987055 88.6857285889
L 162.09767612 88.6700402193
L 162.041194264 88.657838154
L 161.984541487 88.6491223931
L 161.92771779 88.6438929366
L 161.870723172 88.6421497844
L 161.806892682 88.6448157756
L 161.744600266 88.6528137493
L 161.683845924 88.6661437054
L 161.624629656 88.684805644
L 161.566951461 88.708799565
L 161.510811341 88.7381254685
L 161.456209294 88.7727833544
L 161.403145321 88.8127732228
L 161.351619423 88.8580950736
L 161.301631598 88.9087489068
L 161.255847997 88.9613688828
L 161.214883722 89.0153217751
L 161.178738774 89.0706075836
L 161.147413152 89.1272263083
L 161.120906857 89.1851779492
L 161.099219888 89.2444625064
L 161.082352245 89.3050799798
L 161.070303929 89.3670303695
L 161.063074939 89.4303136754
L 161.060665276 89.4949298975
L 161.063057847 89.5676643198
L 161.070235561 89.6382112228
L 161.082198417 89.7065706065
L 161.098946415 89.7727424709
L 161.120479555 89.8367268159
L 161.146797838 89.8985236416
L 161.177901263 89.9581329479
L 161.21378983 90.0155547349
L 161.25446354 90.0707890027
L 161.299922391 90.123835751
L 161.350354557 90.1741653378
L 161.403213478 90.2191970734
L 161.458499154 90.2589309577
L 161.516211586 90.2933669908
L 161.576350772 90.3225051726
L 161.638916714 90.3463455032
L 161.703909412 90.3648879826
L 161.771328864 90.3781326107
L 161.841175072 90.3860793875
L 161.913448035 90.3887283131
L 161.96909238 90.3863870182
L 162.024599988 90.3793631333
L 162.07997086 90.3676566584
L 162.135204996 90.3512675937
L 162.190302395 90.330195939
L 162.245263057 90.3044416943
L 162.300086983 90.2740048598
L 162.354774172 90.2388854353
L 162.409324625 90.1990834208
L 162.463738342 90.1545988164
L 162.517639667 90.1054142655
L 162.565867168 90.0556145061
L 162.608420846 90.0051995384
L 162.6453007 89.9541693623
L 162.67650673 89.9025239778
L 162.702038937 89.8502633849
L 162.72189732 89.7973875836
L 162.736081879 89.7438965739
L 162.744592614 89.6897903558
L 162.747429526 89.6350689293

M 171.390287221 84.6854274359
L 171.390287221 87.0267329862

M 171.388699723 85.6339125118
L 171.391536635 85.6920694427
L 171.40004737 85.7489616669
L 171.414231929 85.8045891843
L 171.434090312 85.858951995
L 171.459622519 85.9120500989
L 171.490828549 85.9638834961
L 171.527708403 86.0144521865
L 171.570262081 86.0637561703
L 171.618489582 86.1117954472
L 171.672390907 86.1585700175
L 171.726053049 86.200132382
L 171.780398768 86.2373197608
L 171.835428063 86.2701321538
L 171.891140935 86.2985695611
L 171.947537383 86.3226319827
L 172.004617408 86.3423194185
L 172.06238101 86.3576318686
L 172.120828189 86.3685693329
L 172.179958944 86.3751318115
L 172.239773276 86.3773193044
L 172.315771329 86.3747558391
L 172.388590736 86.3670654431
L 172.458231495 86.3542481166
L 172.524693607 86.3363038594
L 172.587977071 86.3132326716
L 172.648081889 86.2850345532
L 172.705008059 86.2517095041
L 172.758755582 86.2132575244
L 172.809324457 86.1696786141
L 172.856714686 86.1209727732
L 172.898926549 86.0703184372
L 172.936695058 86.0167930053
L 172.970020212 85.9603964774
L 172.998902013 85.9011288535
L 173.02334046 85.8389901336
L 173.043335553 85.7739803178
L 173.058887292 85.7060994061
L 173.069995677 85.6353473983
L 173.076660708 85.5617242946
L 173.078882385 85.4852300949
L 173.077498113 85.4423177751
L 173.073345298 85.3990294827
L 173.066423939 85.3553652179
L 173.056734036 85.3113249807
L 173.04427559 85.266908771
L 173.0290486 85.2221165889
L 173.011053067 85.1769484344
L 172.99028899 85.1314043074
L 172.966756369 85.0854842079
L 172.940455205 85.0391881361
L 172.911949403 84.9931477836
L 172.882486552 84.9500469484
L 172.85206665 84.9098856302
L 172.8206897 84.8726638292
L 172.788355699 84.8383815453
L 172.755064649 84.8070387785
L 172.720816549 84.7786355289
L 172.6856114 84.7531717964
L 172.649449201 84.730647581
L 172.612329952 84.7110628828
L 172.585960367 84.700022919
L 172.555386716 84.6901450566
L 172.520609001 84.6814292957
L 172.48162722 84.6738756363
L 172.438441374 84.6674840783
L 172.391051463 84.6622546218
L 172.339457487 84.6581872667
L 172.283659446 84.6552820131
L 172.22365734 84.6535388609
L 172.159451168 84.6529578101
L 172.11356483 84.655008593
L 172.067507623 84.6611609415
L 172.021279549 84.6714148556
L 171.974880608 84.6857703355
L 171.928310798 84.704227381
L 171.881570121 84.7267859921
L 171.834658576 84.753446169
L 171.787576164 84.7842079115
L 171.740322883 84.8190712196
L 171.692898735 84.8580360934
L 171.647251924 84.8992734177
L 171.605330652 84.9409551357
L 171.567134921 84.9830812472
L 171.532664731 85.0256517523
L 171.50192008 85.068666651
L 171.47490097 85.1121259433
L 171.4516074 85.1560296293
L 171.432039371 85.2003777088
L 171.416196881 85.245170182
L 171.404079933 85.2904070487
L 171.401159201 85.305839302
L 171.398545915 85.3254756204
L 171.396240074 85.3493160039
L 171.394241678 85.3773604525
L 171.392550728 85.4096089663
L 171.391167224 85.4460615451
L 171.390091165 85.4867181891
L 171.389322551 85.5315788982
L 171.388861383 85.5806436725
L 171.38870766 85.6339125118

M 153.837999961 77.0000001038
L 175.161999907 77.0000001038
L 175.161999907 65.0000000636
L 153.837999961 65.0000000636
L 153.837999961 77.0000001038

M 169.425843906 68.3239999488
L 174.927435965 68.3239999488
L 174.927435965 65.2279999659
L 169.425843906 65.2279999659
L 169.425843906 68.3239999488

M 165.304727408 71.543229993
L 165.304727408 69.9094431972

M 165.306314906 70.5024583667
L 165.30317039 70.4488478714
L 165.293736842 70.3967070816
L 165.278014262 70.3460359976
L 165.25600265 70.2968346191
L 165.227702006 70.2491029463
L 165.193112329 70.2028409792
L 165.152233621 70.1580487177
L 165.10506588 70.1147261619
L 165.051609107 70.0728733117
L 164.991863303 70.0324901672
L 164.936406468 69.9993697731
L 164.880778765 69.9697357362
L 164.824980195 69.9435880567
L 164.769010757 69.9209267344
L 164.712870451 69.9017517694
L 164.656559278 69.8860631616
L 164.600077236 69.8738609112
L 164.543424328 69.865145018
L 164.486600551 69.8599154821
L 164.429605907 69.8581723034
L 164.365775443 69.8608383211
L 164.303483107 69.8688363742
L 164.242728897 69.8821664626
L 164.183512814 69.9008285864
L 164.125834857 69.9248227455
L 164.069695028 69.95414894
L 164.015093325 69.9888071699
L 163.962029749 70.0287974351
L 163.9105043 70.0741197358
L 163.860516978 70.1247740717
L 163.814733377 70.1773935715
L 163.773769102 70.2313460933
L 163.737624154 70.2866316372
L 163.706298532 70.3432502032
L 163.679792237 70.4012017912
L 163.658105268 70.4604864013
L 163.641237625 70.5211040335
L 163.629189309 70.5830546877
L 163.62196032 70.646338364
L 163.619550657 70.7109550624
L 163.621943228 70.7836894847
L 163.629120941 70.8542363877
L 163.641083797 70.9225957714
L 163.657831795 70.9887676357
L 163.679364935 71.0527519807
L 163.705683218 71.1145488064
L 163.736786643 71.1741581128
L 163.77267521 71.2315798998
L 163.81334892 71.2868141675
L 163.858807772 71.3398609159
L 163.909239911 71.3901905027
L 163.962098752 71.4352222383
L 164.017384296 71.4749561226
L 164.075096543 71.5093921557
L 164.135235491 71.5385303375
L 164.197801142 71.5623706681
L 164.262793496 71.5809131474
L 164.330212551 71.5941577755
L 164.400058309 71.6021045524
L 164.47233077 71.604753478
L 164.527975617 71.6024121566
L 164.583483675 71.5953881923
L 164.638854944 71.5836815852
L 164.694089424 71.5672923352
L 164.749187114 71.5462204424
L 164.804148014 71.5204659067
L 164.858972125 71.4900287282
L 164.913659447 71.4549089068
L 164.968209979 71.4151064426
L 165.022623722 71.3706213355
L 165.076525047 71.3214367845
L 165.124752549 71.2716370252
L 165.167306226 71.2212220575
L 165.20418608 71.1701918813
L 165.23539211 71.1185464968
L 165.260924317 71.0662859039
L 165.2807827 71.0134101026
L 165.294967259 70.9599190929
L 165.303477995 70.9058128748
L 165.306314906 70.8510914483

M 171.390287221 65.6854496854
L 171.390287221 68.0267552357

M 171.388699723 66.6339347613
L 171.391536635 66.692091216
L 171.40004737 66.7489830697
L 171.414231929 66.8046103225
L 171.434090312 66.8589729745
L 171.459622519 66.9120710255
L 171.490828549 66.9639044756
L 171.527708403 67.0144733248
L 171.570262081 67.0637775731
L 171.618489582 67.1118172205
L 171.672390907 67.158592267
L 171.726053049 67.2001546315
L 171.780398768 67.2373420103
L 171.835428063 67.2701544033
L 171.891140935 67.2985918106
L 171.947537383 67.3226542322
L 172.004617408 67.342341668
L 172.06238101 67.3576541181
L 172.120828189 67.3685915824
L 172.179958944 67.375154061
L 172.239773276 67.3773415539
L 172.315771329 67.3747780621
L 172.388590736 67.3670875868
L 172.458231495 67.354270128
L 172.524693607 67.3363256856
L 172.587977071 67.3132542596
L 172.648081889 67.2850558502
L 172.705008059 67.2517304572
L 172.758755582 67.2132780806
L 172.809324457 67.1696987205
L 172.856714686 67.1209923769
L 172.898926549 67.0703385436
L 172.936695058 67.0168135614
L 172.970020212 66.9604174304
L 172.998902013 66.9011501505
L 173.02334046 66.8390117217
L 173.043335553 66.774002144
L 173.058887292 66.7061214174
L 173.069995677 66.635369542
L 173.076660708 66.5617465177
L 173.078882385 66.4852523445
L 173.077498113 66.4423399981
L 173.073345298 66.3990516264
L 173.066423939 66.3553872293
L 173.056734036 66.3113468069
L 173.04427559 66.2669303591
L 173.0290486 66.2221378859
L 173.011053067 66.1769693874
L 172.99028899 66.1314248636
L 172.966756369 66.0855043143
L 172.940455205 66.0392077397
L 172.911949403 65.9931678636
L 172.882486552 65.9500673987
L 172.85206665 65.9099063451
L 172.8206897 65.8726847029
L 172.788355699 65.8384024719
L 172.755064649 65.8070596522
L 172.720816549 65.7786562438
L 172.6856114 65.7531922467
L 172.649449201 65.730667661
L 172.612329952 65.7110824865
L 172.585960367 65.7000425227
L 172.555386716 65.6901646603
L 172.520609001 65.6814488994
L 172.48162722 65.67389524
L 172.438441374 65.667503682
L 172.391051463 65.6622742255
L 172.339457487 65.6582068704
L 172.283659446 65.6553016167
L 172.22365734 65.6535584646
L 172.159451168 65.6529774138
L 172.11356483 65.6550281967
L 172.067507623 65.6611805452
L 172.021279549 65.6714344593
L 171.974880608 65.6857899392
L 171.928310798 65.7042469847
L 171.881570121 65.7268055958
L 171.834658576 65.7534657726
L 171.787576164 65.7842275151
L 171.740322883 65.8190908233
L 171.692898735 65.8580556971
L 171.647251924 65.8992935241
L 171.605330652 65.9409756918
L 171.567134921 65.9831022002
L 171.532664731 66.0256730493
L 171.50192008 66.0686882391
L 171.47490097 66.1121477695
L 171.4516074 66.1560516407
L 171.432039371 66.2003998525
L 171.416196881 66.245192405
L 171.404079933 66.2904292982
L 171.401159201 66.3058610753
L 171.398545915 66.3254970232
L 171.396240074 66.3493371422
L 171.394241678 66.377381432
L 171.392550728 66.4096298929
L 171.391167224 66.4460825246
L 171.390091165 66.4867393274
L 171.389322551 66.5316003011
L 171.388861383 66.5806654457
L 171.38870766 66.6339347613

M 20.0429435636 4.12319534843
L 20.0429435636 6.74819208301
L 20.6738020396 6.74819208301
L 20.8396807508 6.74102413267
L 20.9880985449 6.71952028163
L 21.1190554221 6.68368052991
L 21.2325513824 6.6335048775
L 21.3285864257 6.5689933244
L 21.407160552 6.49014587061
L 21.4682737613 6.39696251613
L 21.5119260537 6.28944326096
L 21.5381174292 6.16758810511
L 21.5468478877 6.03139704856
L 21.5364572767 5.9234088994
L 21.5052854438 5.82678792384
L 21.4533323889 5.74153412187
L 21.3805981121 5.66764749349
L 21.2870826134 5.60512803872
L 21.1727858927 5.55397575754
L 21.03770795 5.51419064995
L 20.8818487855 5.48577271596
L 20.7052083989 5.46872195557
L 20.5077867905 5.46303836877
L 20.4876500715 5.46307752705
L 20.4663024197 5.46319500191
L 20.443743835 5.46339079333
L 20.4199743174 5.46366490131
L 20.3949938669 5.46401732587
L 20.3688024836 5.46444806699
L 20.3414001673 5.46495712469
L 20.3127869181 5.46554449895
L 20.2829627361 5.46621018977
L 20.2519276211 5.46695419717
L 20.2217128246 5.46807020826
L 20.1935683372 5.46906874451
L 20.1674941588 5.4699498059
L 20.1434902894 5.47071339243
L 20.1215567291 5.47135950412
L 20.1016934779 5.47188814095
L 20.0839005357 5.47229930294
L 20.0681779026 5.47259299007
L 20.0545255786 5.47276920234
L 20.0429435636 5.47282793977

M 22.6777060567 4.12319534843
L 22.6777060567 6.74819208301
L 23.3515333411 6.74819208301
L 23.5099901763 6.74139523678
L 23.6517673446 6.7210046981
L 23.7768648461 6.68702046695
L 23.8852826807 6.63944254335
L 23.9770208484 6.57827092729
L 24.0520793493 6.50350561878
L 24.1104581833 6.4151466178
L 24.1521573505 6.31319392437
L 24.1771768508 6.19764753849
L 24.1855166842 6.06850746014
L 24.1820401271 5.9988003965
L 24.1716104557 5.93342926615
L 24.1542276701 5.87239406909
L 24.1298917703 5.81569480531
L 24.0986027562 5.76333147482
L 24.0603606279 5.71530407762
L 24.0151653853 5.67161261371
L 23.9630170285 5.63225708308
L 23.9039155575 5.59723748574
L 23.8378609722 5.56655382169
L 23.7864352603 5.54725688392
L 23.7305954891 5.52999120275
L 23.6703416586 5.5147567782
L 23.6056737687 5.50155361025
L 23.5365918194 5.4903816989
L 23.4630958108 5.48124104417
L 23.3851857429 5.47413164604
L 23.3028616155 5.46905350453
L 23.2161234288 5.46600661961
L 23.1249711828 5.46499099131
L 23.1063774537 5.46503014959
L 23.0865337287 5.46514762445
L 23.0654400078 5.46534341587
L 23.043096291 5.46561752385
L 23.0195025782 5.46596994841
L 22.9946588695 5.46640068953
L 22.9685651649 5.46690974723
L 22.9412214643 5.46749712149
L 22.9126277678 5.46816281231
L 22.8827840754 5.46890681971
L 22.8533114263 5.46965082711
L 22.8258309654 5.47031651793
L 22.8003426929 5.47090389219
L 22.7768466086 5.47141294989
L 22.7553427125 5.47184369101
L 22.7358310048 5.47219611557
L 22.7183114854 5.47247022355
L 22.7027841542 5.47266601497
L 22.6892490113 5.47278348983
L 22.6777060567 5.47282264811

M 24.138641837 4.13100054693
L 23.2968458871 5.46107780874

M 25.2226246297 5.48647513091
L 25.2267261874 5.58889685062
L 25.2390308606 5.68913110393
L 25.2595386492 5.78717789082
L 25.2882495533 5.8830372113
L 25.3251635729 5.97670906538
L 25.3702807079 6.06819345304
L 25.4236009584 6.15749037429
L 25.4851243243 6.24459982912
L 25.5548508057 6.32952181755
L 25.6327804025 6.41225633957
L 25.7159053009 6.48981458623
L 25.8012176868 6.55920880693
L 25.8887175603 6.62043900167
L 25.9784049214 6.67350517044
L 26.0702797701 6.71840731324
L 26.1643421063 6.75514543008
L 26.2605919302 6.78371952096
L 26.3590292416 6.80412958587
L 26.4596540405 6.81637562482
L 26.5624663271 6.8204576378
L 26.6785598971 6.81657093999
L 26.7909034793 6.80491084655
L 26.8994970737 6.78547735749
L 27.0043406804 6.75827047281
L 27.1054342993 6.72329019251
L 27.2027779304 6.68053651658
L 27.2963715737 6.63000944503
L 27.3862152293 6.57170897785
L 27.4723088971 6.50563511505
L 27.5546525771 6.43178785663
L 27.6310978289 6.35243219181
L 27.6994962121 6.26905311915
L 27.7598477267 6.18165063864
L 27.8121523727 6.09022475028
L 27.8564101501 5.99477545407
L 27.8926210588 5.89530275002
L 27.920785099 5.79180663811
L 27.9409022705 5.68428711836
L 27.9529725734 5.57274419077
L 27.9569960077 5.45717785532
L 27.9530897572 5.34538151012
L 27.9413710057 5.23655383911
L 27.9218397533 5.13069484226
L 27.8944959998 5.0278045196
L 27.8593397453 4.92788287111
L 27.8163709899 4.83092989679
L 27.7655897334 4.73694559666
L 27.706995976 4.6459299707
L 27.6405897176 4.55788301892
L 27.5663709582 4.47280474131
L 27.4850431975 4.39190650469
L 27.4004341314 4.31952387192
L 27.3125437598 4.25565684301
L 27.2213720828 4.20030541795
L 27.1269191004 4.15346959675
L 27.0291848124 4.1151493794
L 26.9281692191 4.08534476591
L 26.8238723203 4.06405575627
L 26.716294116 4.05128235049
L 26.6054346063 4.04702454856
L 26.4911771021 4.05136048185
L 26.3804352022 4.06436828171
L 26.2732089065 4.08604794815
L 26.1694982152 4.11639948116
L 26.0693031281 4.15542288075
L 25.9726236453 4.20311814691
L 25.8794597668 4.25948527964
L 25.7898114925 4.32452427895
L 25.7036788226 4.39823514484
L 25.6210617569 4.4806178773
L 25.5453587027 4.56696541247
L 25.4776243911 4.65647698991
L 25.417858822 4.74915260961
L 25.3660619955 4.84499227158
L 25.3222339115 4.94399597581
L 25.28637457 5.0461637223
L 25.2584839711 5.15149551106
L 25.2385621148 5.25999134208
L 25.2266090009 5.37165121536
L 25.2226246297 5.48647513091

M 30.0214471985 6.75209997392
L 30.0214471985 4.59780433383
L 30.0196307833 4.55210150995
L 30.0141815376 4.50796115452
L 30.0050994616 4.46538326753
L 29.9923845551 4.424367849
L 29.9760368182 4.38491489891
L 29.9560562509 4.34702441727
L 29.9324428531 4.31069640408
L 29.9051966249 4.27593085934
L 29.8743175664 4.24272778305
L 29.8398056773 4.2110871752
L 29.804845082 4.1832552661
L 29.7687125427 4.15835303164
L 29.7314080595 4.13638047182
L 29.6929316324 4.11733758664
L 29.6532832613 4.10122437611
L 29.6124629462 4.08804084022
L 29.5704706873 4.07778697897
L 29.5273064844 4.07046279236
L 29.4829703375 4.0660682804
L 29.4374622467 4.06460344308
L 29.4115836216 4.06528701972
L 29.3855096813 4.06733774964
L 29.3592404259 4.07075563283
L 29.3327758553 4.0755406693
L 29.3061159695 4.08169285905
L 29.2792607685 4.08921220208
L 29.2522102524 4.09809869838
L 29.2249644211 4.10835234796
L 29.1975232746 4.11997315082
L 29.169886813 4.13296110696
L 29.1625624147 4.136829575
L 29.1515270811 4.14296340269
L 29.1367808122 4.15136259003
L 29.118323608 4.16202713701
L 29.0961554684 4.17495704363
L 29.0702763935 4.19015230991
L 29.0406863833 4.20761293583
L 29.0073854377 4.22733892139
L 28.9703735568 4.2493302666
L 28.9296507407 4.27358697146

M 32.6288650386 4.12319534843
L 31.2362906263 4.12319534843
L 31.2362906263 6.76186573245
L 32.6288650386 6.76186573245

M 32.6288650386 5.57436695768
L 31.2362906263 5.57436695768

M 35.9804252119 4.49428888091
L 35.9190383841 4.4476290074
L 35.8614406493 4.4045238065
L 35.8076320078 4.3649732782
L 35.7576124593 4.32897742251
L 35.711382004 4.29653623942
L 35.6689406419 4.26764972894
L 35.6302883728 4.24231789106
L 35.595425197 4.22054072579
L 35.5643511143 4.20231823312
L 35.5370661247 4.18765041306
L 35.489273148 4.16464248705
L 35.4404254906 4.14405644798
L 35.3905231524 4.12589229587
L 35.3395661335 4.1101500307
L 35.2875544338 4.09682965248
L 35.2344880534 4.08593116121
L 35.1803669922 4.07745455689
L 35.1251912502 4.07139983952
L 35.0689608275 4.06776700909
L 35.0116757241 4.06655606562
L 34.8914415624 4.06985684438
L 34.7752698611 4.07975918065
L 34.66316062 4.09626307444
L 34.5551138393 4.11936852575
L 34.4511295188 4.14907553458
L 34.3512076587 4.18538410092
L 34.2553482588 4.22829422477
L 34.1635513193 4.27780590614
L 34.07581684 4.33391914503
L 33.992144821 4.39663394144
L 33.9082775927 4.47057888391
L 33.8332384937 4.54944575809
L 33.767027524 4.63323456399
L 33.7096446836 4.7219453016
L 33.6610899725 4.81557797093
L 33.6213633907 4.91413257197
L 33.5904649381 5.01760910473
L 33.5683946149 5.12600756921
L 33.5551524209 5.2393279654
L 33.5507383563 5.35757029331
L 33.5523594563 5.45217922099
L 33.5572227565 5.54303821382
L 33.5653282567 5.63014727178
L 33.576675957 5.71350639489
L 33.5912658573 5.79311558313
L 33.6090979578 5.86897483652
L 33.6301722583 5.94108415505
L 33.6544887589 6.00944353872
L 33.6820474596 6.07405298753
L 33.7128483604 6.13491250148
L 33.7492743751 6.19610380251
L 33.7905831633 6.25545916211
L 33.8367747249 6.31297858027
L 33.8878490599 6.36866205699
L 33.9438061684 6.42250959228
L 34.0046460503 6.47452118613
L 34.0703687056 6.52469683854
L 34.1409741344 6.57303654951
L 34.2164623365 6.61954031905
L 34.2968333122 6.66420814715
L 34.3612860749 6.69686454205
L 34.4241763692 6.7260834217
L 34.4855041951 6.75186478609
L 34.5452695525 6.77420863523
L 34.6034724415 6.79311496912
L 34.660112862 6.80858378776
L 34.7151908141 6.82061509114
L 34.7687062977 6.82920887927
L 34.8206593129 6.83436515215
L 34.8710498596 6.83608390978
L 34.9394094285 6.83485344008
L 35.006206476 6.83116203098
L 35.0714410021 6.82500968248
L 35.1351130069 6.81639639458
L 35.1972224903 6.80532216729
L 35.2577694524 6.79178700059
L 35.3167538931 6.77579089449
L 35.3741758124 6.75733384899
L 35.4300352103 6.7364158641
L 35.4843320869 6.7130369398
L 35.5319683246 6.69010746265
L 35.5803468235 6.66428731038
L 35.6294675835 6.63557648301
L 35.6793306046 6.60397498053
L 35.7299358869 6.56948280295
L 35.7812834303 6.53209995025
L 35.8333732349 6.49182642245
L 35.8862053006 6.44866221954
L 35.9397796275 6.40260734152
L 35.9940962156 6.35366178839

M 36.853469737 6.74819208301
L 38.1581549683 6.74819208301

M 37.4901860807 4.12319534843
L 37.4901860807 6.74819208301

M 39.0429205203 4.12319534843
L 39.0429205203 6.73256845686

M 40.1366669549 5.48647513091
L 40.1407685206 5.58889685062
L 40.1530732176 5.68913110393
L 40.1735810459 5.78717789082
